model,dataset,method,metric,fixed,method_value,method_minus_fixed,ci_lo,ci_hi,n_boot,conditioning
utmos,nisqa_val_live,predicted_mos_mondrian,coverage,0.795,0.85,0.05499999999999994,-0.0050000000000000044,0.13001633165829138,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,predicted_mos_mondrian,mean_width,2.324647903442383,2.628508460521698,0.30386055707931536,0.019383537385264098,0.5358662333767017,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,predicted_mos_mondrian,mean_interval_score,3.536899650096893,3.371345853805542,-0.16555379629135114,-0.4107773922795626,0.19991572500120358,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,mos_extremity_mondrian,coverage,0.795,0.805,0.010000000000000009,-0.06030150753768848,0.08040201005025116,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,mos_extremity_mondrian,mean_width,2.324647903442383,2.423914473056793,0.09926656961441038,-0.19999140489220332,0.3248588582689137,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,mos_extremity_mondrian,mean_interval_score,3.536899650096893,3.523433117866516,-0.013466532230377304,-0.26020423947584514,0.4194754096307965,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_mondrian_k10,coverage,0.795,0.75,-0.04500000000000004,-0.11332867681297941,0.005050505050504975,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_mondrian_k10,mean_width,2.324647903442383,2.086789025068283,-0.2378588783740998,-0.501200362254138,-0.025492631854103952,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_mondrian_k10,mean_interval_score,3.536899650096893,3.8556651961803436,0.3187655460834504,0.03232722771701524,0.7306757681903858,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_mondrian_k25,coverage,0.795,0.78,-0.015000000000000013,-0.0707597822889084,0.03980099502487555,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_mondrian_k25,mean_width,2.324647903442383,2.230855555534363,-0.09379234790801982,-0.36111395561261256,0.08175570033545508,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_mondrian_k25,mean_interval_score,3.536899650096893,3.6175157856941222,0.08061613559722902,-0.09568374989888064,0.5177567464047101,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_mondrian_k50,coverage,0.795,0.77,-0.025000000000000022,-0.08088147484699215,0.035454918644573265,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_mondrian_k50,mean_width,2.324647903442383,2.1974024677276613,-0.12724543571472147,-0.391136956370539,0.04188515712298324,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_mondrian_k50,mean_interval_score,3.536899650096893,3.6193544054031372,0.08245475530624402,-0.19497901883928898,0.5187330501366088,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_normalized_k10,coverage,0.795,0.7,-0.09500000000000008,-0.16417910447761186,-0.050000000000000044,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_normalized_k10,mean_width,2.324647903442383,1.8412252346140008,-0.48342266882838203,-0.6820234317383981,-0.3466633794852647,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_normalized_k10,mean_interval_score,3.536899650096893,4.275098625401978,0.7381989753050848,0.3472601375911231,1.1466238315508517,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_normalized_k25,coverage,0.795,0.765,-0.030000000000000027,-0.085427135678392,0.0,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_normalized_k25,mean_width,2.324647903442383,2.0759808906331103,-0.2486670128092725,-0.4071264784340975,-0.15423406933250972,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_normalized_k25,mean_interval_score,3.536899650096893,3.7874575188506925,0.25055786875379926,0.06031711460163889,0.49196377693154225,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_normalized_k50,coverage,0.795,0.765,-0.030000000000000027,-0.07070707070707061,0.005025125628140725,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_normalized_k50,mean_width,2.324647903442383,2.1570960903356684,-0.1675518131067144,-0.3301035149281033,-0.08914556555370384,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,local_residual_normalized_k50,mean_interval_score,3.536899650096893,3.6653732408544797,0.12847359075758646,0.017458631437997408,0.3541122990092492,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,mahalanobis_mondrian,coverage,0.9333333333333333,0.9375,0.004166666666666652,-0.033333333333333326,0.029166666666666674,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,mahalanobis_mondrian,mean_width,2.324647903442383,2.4123329261938733,0.08768502275149048,-0.12973989680409415,0.2459762048969663,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,mahalanobis_mondrian,mean_interval_score,2.656517485777537,2.737976376215617,0.08145889043808019,-0.06431423604488364,0.26439052922030293,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,predicted_mos_mondrian,coverage,0.9333333333333333,0.9541666666666667,0.02083333333333337,0.0,0.04999999999999993,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,predicted_mos_mondrian,mean_width,2.324647903442383,2.6408401121695837,0.3161922087272009,0.10411171366771065,0.5357785817484059,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,predicted_mos_mondrian,mean_interval_score,2.656517485777537,2.845110743244489,0.1885932574669522,-0.013333808605869756,0.42669040833910304,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,mos_extremity_mondrian,coverage,0.9333333333333333,0.9333333333333333,0.0,-0.02499999999999991,0.029166666666666674,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,mos_extremity_mondrian,mean_width,2.324647903442383,2.3885170648495357,0.06386916140715293,-0.10061589116851496,0.1859628959248462,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,mos_extremity_mondrian,mean_interval_score,2.656517485777537,2.6892506112655004,0.03273312548796348,-0.07327961727976809,0.1562465595950684,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_mondrian_k10,coverage,0.9333333333333333,0.9333333333333333,0.0,-0.033333333333333326,0.029166666666666674,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_mondrian_k10,mean_width,2.324647903442383,2.2914251744747163,-0.03322272896766654,-0.23254819609224797,0.1210130911817155,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_mondrian_k10,mean_interval_score,2.656517485777537,2.6972575545310975,0.04074006875356062,-0.1316828965147337,0.2425876193990309,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_mondrian_k25,coverage,0.9333333333333333,0.9458333333333333,0.012499999999999956,-0.024999999999999915,0.033333333333333326,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_mondrian_k25,mean_width,2.324647903442383,2.4004711429278056,0.0758232394854228,-0.12345644404490771,0.19528459633390083,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_mondrian_k25,mean_interval_score,2.656517485777537,2.6822116593519847,0.02569417357444781,-0.08255492359399784,0.19419922662277994,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_mondrian_k50,coverage,0.9333333333333333,0.9541666666666667,0.02083333333333337,-0.02083333333333337,0.03749999999999998,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_mondrian_k50,mean_width,2.324647903442383,2.3595765749613444,0.03492867151896162,-0.11763735207418621,0.1865899860858917,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_mondrian_k50,mean_interval_score,2.656517485777537,2.6587406714757282,0.0022231856981913545,-0.0951725040376187,0.17760842998822515,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_normalized_k10,coverage,0.9333333333333333,0.9291666666666667,-0.004166666666666652,-0.03749999999999998,0.029166666666666674,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_normalized_k10,mean_width,2.324647903442383,2.177461638454928,-0.14718626498745468,-0.35528555882003626,0.026526356519204444,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_normalized_k10,mean_interval_score,2.656517485777537,2.733201167335245,0.0766836815577081,-0.1628001163107044,0.33154244008341777,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_normalized_k25,coverage,0.9333333333333333,0.9291666666666667,-0.004166666666666652,-0.029166666666666674,0.020937499999999467,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_normalized_k25,mean_width,2.324647903442383,2.2902558890264166,-0.03439201441596618,-0.19777705541945195,0.07819464330351748,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_normalized_k25,mean_interval_score,2.656517485777537,2.6563950942292527,-0.0001223915482841953,-0.12267769311960089,0.1032266024409983,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_normalized_k50,coverage,0.9333333333333333,0.9458333333333333,0.012499999999999956,-0.012500000000000067,0.03749999999999998,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_normalized_k50,mean_width,2.324647903442383,2.3616179466691807,0.036970043226797866,-0.13503235889204457,0.13421734460197482,2000,fixed_difficulty_estimator
utmos,nisqa_test_for,local_residual_normalized_k50,mean_interval_score,2.656517485777537,2.6734019773082633,0.016884491530726464,-0.10371804093875069,0.11094754284945418,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,mahalanobis_mondrian,coverage,0.6681034482758621,0.7586206896551724,0.09051724137931028,-0.012931034482758563,0.13793103448275867,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,mahalanobis_mondrian,mean_width,2.324647903442383,2.568612490234704,0.24396458679232103,-0.0024491282115720334,0.3851531314952617,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,mahalanobis_mondrian,mean_interval_score,4.3613162431223635,4.019932480721638,-0.3413837624007252,-0.5973100299722162,0.2767178467635448,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,predicted_mos_mondrian,coverage,0.6681034482758621,0.8017241379310345,0.13362068965517238,0.030172413793103533,0.1724137931034483,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,predicted_mos_mondrian,mean_width,2.324647903442383,2.6689187483540895,0.3442708449117067,0.1285822275126803,0.5851973480705558,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,predicted_mos_mondrian,mean_interval_score,4.3613162431223635,3.7620990307166657,-0.5992172124056978,-0.948216792247419,-0.09096803608639513,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,mos_extremity_mondrian,coverage,0.6681034482758621,0.7112068965517241,0.04310344827586199,-0.030172413793103425,0.09051724137931039,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,mos_extremity_mondrian,mean_width,2.324647903442383,2.400062925856689,0.07541502241430598,-0.10160646006978796,0.2299413562591731,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,mos_extremity_mondrian,mean_interval_score,4.3613162431223635,4.187857312375102,-0.1734589307472616,-0.4585913093439466,0.2685989277630008,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_mondrian_k10,coverage,0.6681034482758621,0.6422413793103449,-0.025862068965517238,-0.11637931034482762,0.04741379310344829,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_mondrian_k10,mean_width,2.324647903442383,2.212320284596805,-0.11232761884557796,-0.32474634899147614,0.07176921562901861,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_mondrian_k10,mean_interval_score,4.3613162431223635,4.7937293977573,0.43241315463493635,-0.038620794641560936,1.059706615219856,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_mondrian_k25,coverage,0.6681034482758621,0.7025862068965517,0.03448275862068961,-0.06465517241379304,0.09051724137931039,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_mondrian_k25,mean_width,2.324647903442383,2.340153484508909,0.015505581066526108,-0.20950537172370964,0.14912470568870664,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_mondrian_k25,mean_interval_score,4.3613162431223635,4.381537127083745,0.020220883961381553,-0.24097916383681667,0.6617026322874525,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_mondrian_k50,coverage,0.6681034482758621,0.7025862068965517,0.03448275862068961,-0.034482758620689724,0.10344827586206895,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_mondrian_k50,mean_width,2.324647903442383,2.3333612146048712,0.008713311162488413,-0.14965950751612905,0.17053497151054162,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_mondrian_k50,mean_interval_score,4.3613162431223635,4.214560806751251,-0.14675543637111232,-0.4844844746692426,0.2897089202085442,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_normalized_k10,coverage,0.6681034482758621,0.6163793103448276,-0.051724137931034475,-0.14655172413793105,0.017241379310344862,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_normalized_k10,mean_width,2.324647903442383,2.082566049522308,-0.24208185392007486,-0.45679585521342947,-0.07822247957766133,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_normalized_k10,mean_interval_score,4.3613162431223635,5.252372493578767,0.891056250456403,0.423138499652132,1.4462663907269306,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_normalized_k25,coverage,0.6681034482758621,0.6681034482758621,0.0,-0.08620689655172409,0.051724137931034475,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_normalized_k25,mean_width,2.324647903442383,2.2034491643182617,-0.12119873912412116,-0.2808566286520716,0.0007824081789606703,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_normalized_k25,mean_interval_score,4.3613162431223635,4.627973834241318,0.26665759111895415,-0.0886069432437564,0.6965397192472887,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_normalized_k50,coverage,0.6681034482758621,0.7068965517241379,0.0387931034482758,-0.04741379310344829,0.07758620689655171,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_normalized_k50,mean_width,2.324647903442383,2.3246443867252546,-3.516717128171365e-06,-0.1751607789793638,0.09031553681680149,2000,fixed_difficulty_estimator
utmos,nisqa_test_livetalk,local_residual_normalized_k50,mean_interval_score,4.3613162431223635,4.1990635068797095,-0.16225273624265402,-0.4611718741309903,0.23188295409543278,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,mahalanobis_mondrian,coverage,0.925,0.9541666666666667,0.029166666666666674,-0.025000000000000022,0.054166666666666585,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,mahalanobis_mondrian,mean_width,2.324647903442383,2.517441224058469,0.19279332061608612,-0.03455422903100641,0.322651547541221,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,mahalanobis_mondrian,mean_interval_score,2.5766392250855765,2.721220643321673,0.1445814182360965,-0.020577278484900582,0.3205435251196223,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,predicted_mos_mondrian,coverage,0.925,0.9208333333333333,-0.004166666666666763,-0.05833333333333335,0.02927083333333277,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,predicted_mos_mondrian,mean_width,2.324647903442383,2.401692117253939,0.07704421381155635,-0.14408161297440525,0.2053145452340444,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,predicted_mos_mondrian,mean_interval_score,2.5766392250855765,2.66954476137956,0.09290553629398346,-0.04826784106592311,0.278307854409019,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,mos_extremity_mondrian,coverage,0.925,0.9416666666666667,0.016666666666666607,-0.02083333333333337,0.04583333333333328,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,mos_extremity_mondrian,mean_width,2.324647903442383,2.3938171356916427,0.06916923224925986,-0.09594645254313958,0.1807355964432158,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,mos_extremity_mondrian,mean_interval_score,2.5766392250855765,2.5793315658966702,0.0026923408110937075,-0.10963111634055779,0.1868345432480174,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_mondrian_k10,coverage,0.925,0.9125,-0.012500000000000067,-0.05833333333333335,0.016666666666666607,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_mondrian_k10,mean_width,2.324647903442383,2.242866799235344,-0.08178110420703888,-0.27970541993776954,0.06385053286949781,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_mondrian_k10,mean_interval_score,2.5766392250855765,2.617676372329394,0.04103714724381735,-0.11776579601069288,0.18827999937037643,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_mondrian_k25,coverage,0.925,0.9416666666666667,0.016666666666666607,-0.03749999999999998,0.033333333333333326,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_mondrian_k25,mean_width,2.324647903442383,2.3401720404624937,0.015524137020110906,-0.2023909059911965,0.15246872233847766,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_mondrian_k25,mean_interval_score,2.5766392250855765,2.588497308890025,0.011858083804448416,-0.12633802366753455,0.17481097439924853,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_mondrian_k50,coverage,0.925,0.9541666666666667,0.029166666666666674,-0.02083333333333337,0.050000000000000044,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_mondrian_k50,mean_width,2.324647903442383,2.357321586211522,0.0326736827691394,-0.12479669031997505,0.17062534073988592,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_mondrian_k50,mean_interval_score,2.5766392250855765,2.543792035182317,-0.03284718990325963,-0.11324276310702186,0.1318155467013516,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_normalized_k10,coverage,0.925,0.8875,-0.03750000000000009,-0.08333333333333326,0.004166666666666652,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_normalized_k10,mean_width,2.324647903442383,2.1263208467302017,-0.1983270567121811,-0.40149753648238046,-0.02927920979937039,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_normalized_k10,mean_interval_score,2.5766392250855765,2.6078666448624923,0.031227419776915788,-0.16968939483292433,0.2241538990469498,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_normalized_k25,coverage,0.925,0.9208333333333333,-0.004166666666666763,-0.04583333333333328,0.024999999999999915,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_normalized_k25,mean_width,2.324647903442383,2.2072038283278923,-0.11744407511449051,-0.28442219728009766,-0.002056129495546295,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_normalized_k25,mean_interval_score,2.5766392250855765,2.5124218434912033,-0.06421738159437318,-0.18868905934169158,0.04544096772589541,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_normalized_k50,coverage,0.925,0.9583333333333334,0.033333333333333326,-0.012499999999999956,0.054166666666666696,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_normalized_k50,mean_width,2.324647903442383,2.3379387573975325,0.013290853955149728,-0.15522111147185222,0.11622428969182207,2000,fixed_difficulty_estimator
utmos,nisqa_test_p501,local_residual_normalized_k50,mean_interval_score,2.5766392250855765,2.566294263040225,-0.010344962045351735,-0.1359290433523923,0.07965988537770748,2000,fixed_difficulty_estimator
